,Unnamed: 0,Date,AveragePrice,Total Volume,TotalBags,SmallBags
9999,41,2015-03-15,1.72,2403.77,2080.45,2080.45
10000,42,2015-03-08,1.6,6095.01,5723.59,5723.59
10001,43,2015-03-01,1.74,3063.7,2744.67,2744.67
10002,44,2015-02-22,1.68,3400.24,3213.79,3213.79
10003,45,2015-02-15,1.65,4701.71,4375.45,4375.45
10004,46,2015-02-08,1.67,3408.2,3236.44,3236.44
10005,47,2015-02-01,1.65,3796.16,3605.48,3605.48
10006,48,2015-01-25,1.8,2171.91,1902.74,1902.74
10007,49,2015-01-18,1.94,1355.5,1168.46,1168.46
10008,50,2015-01-11,1.65,3882.88,3504.58,3504.58
10009,51,2015-01-04,1.68,2896.72,2528.08,2528.08
10010,0,2015-12-27,2.32,5526.5,1698.09,1619.34
10011,1,2015-12-20,2.24,3998.59,1670.57,1670.57
10012,2,2015-12-13,2.34,6923.91,2284.18,2284.18
10013,3,2015-12-06,2.16,2739.09,352.48,349.15
10014,4,2015-11-29,2.33,1632.72,125.85,89.73
10015,5,2015-11-22,2.31,2318.13,98.68,83.07
10016,6,2015-11-15,2.23,2428.95,213.85,201.54
10017,7,2015-11-08,2.14,2878.54,566.2,553.88
10018,8,2015-11-01,1.96,4177.83,1680.19,1390.22
10019,9,2015-10-25,1.98,3885.53,1589.08,339.5
10020,10,2015-10-18,2.18,2420.25,602.34,398.75
10021,11,2015-10-11,2.27,2819.11,577.41,386.42
10022,12,2015-10-04,2.3,2855.32,516.37,396.42
10023,13,2015-09-27,2.41,4559.35,184.03,159.47
10024,14,2015-09-20,2.31,2700.77,58.92,58.92
10025,15,2015-09-13,2.36,2868.18,306.94,306.94
10026,16,2015-09-06,2.37,4058.62,215.53,209.43
10027,17,2015-08-30,2.33,2641.01,379.12,373.04
10028,18,2015-08-23,2.31,2928.46,509.09,509.09
10029,19,2015-08-16,2.39,3753.16,336.05,336.05
10030,20,2015-08-09,2.31,5078.46,479.05,479.05
10031,21,2015-08-02,2.42,2676.3,89.04,89.04
10032,22,2015-07-26,2.39,2606.3,51.02,47.69
10033,23,2015-07-19,2.45,2960.69,43.33,43.33
10034,24,2015-07-12,2.38,2843.66,136.31,136.31
10035,25,2015-07-05,2.4,4295.54,348.55,348.55
10036,26,2015-06-28,2.31,2790.4,135.17,135.17
10037,27,2015-06-21,2.4,3776.07,326.53,299.86
10038,28,2015-06-14,2.25,3551.66,462.31,462.31
10039,29,2015-06-07,2.34,3478.25,413.07,413.07
10040,30,2015-05-31,2.24,3193.41,411.67,411.67
10041,31,2015-05-24,2.36,3550.25,434.81,434.81
10042,32,2015-05-17,2.3,3485.39,581.61,581.61
10043,33,2015-05-10,2.31,4484.97,605.28,605.28
10044,34,2015-05-03,1.55,6372.85,474.5,474.5
10045,35,2015-04-26,2.24,2843.96,625.24,625.24
10046,36,2015-04-19,2.27,3253.43,532.99,532.99
10047,37,2015-04-12,2.16,3828.42,752.3,752.3
10048,38,2015-04-05,2.18,2789.49,759.45,759.45
10049,39,2015-03-29,2.27,2220.8,286.24,286.24
10050,40,2015-03-22,2.18,2848.49,423.83,423.83
10051,41,2015-03-15,2.26,2727.38,409.45,409.45
10052,42,2015-03-08,2.18,3286.02,608.53,608.53
10053,43,2015-03-01,2.17,3050.04,829.34,829.34
10054,44,2015-02-22,2.38,4834.37,413.98,413.98
10055,45,2015-02-15,2.13,2753.92,652.54,652.54
10056,46,2015-02-08,2.37,5223.36,626.98,626.98
10057,47,2015-02-01,1.54,6084.48,587.68,587.68
10058,48,2015-01-25,2.21,1920.19,234.57,234.57
10059,49,2015-01-18,2.35,2552.09,266.67,266.67
10060,50,2015-01-11,2.28,3463.61,193.33,193.33
10061,51,2015-01-04,2.32,4801.1,349.53,349.53
10062,0,2015-12-27,1.31,10598.3,5742.98,4815.51
10063,1,2015-12-20,1.27,9253.24,4701.95,3278.23
10064,2,2015-12-13,1.35,11494.89,6644.21,6636.26
10065,3,2015-12-06,1.49,8216.98,3344.0,3344.0
10066,4,2015-11-29,1.51,7442.68,3280.55,3280.55
10067,5,2015-11-22,1.5,8158.36,3546.98,3546.98
10068,6,2015-11-15,1.5,9857.51,4469.88,4469.88
10069,7,2015-11-08,1.44,10027.49,3914.61,3914.61
10070,8,2015-11-01,1.49,9377.04,3769.66,3769.66
10071,9,2015-10-25,1.48,11445.39,4177.3,4177.3
10072,10,2015-10-18,1.48,10652.02,3706.55,3706.55
10073,11,2015-10-11,1.48,10674.23,4056.54,4056.54
10074,12,2015-10-04,1.48,10800.6,4188.16,4188.16
10075,13,2015-09-27,1.47,12416.96,3711.38,3711.38
10076,14,2015-09-20,1.47,11781.86,3001.73,3001.73
10077,15,2015-09-13,1.41,13561.23,5562.79,5546.76
10078,16,2015-09-06,1.36,9622.66,1946.13,1790.0
10079,17,2015-08-30,1.22,14045.27,2486.59,1906.67
10080,18,2015-08-23,1.26,10518.1,1526.57,1466.67
10081,19,2015-08-16,1.35,9699.79,1629.76,1550.0
10082,20,2015-08-09,1.29,14996.12,1780.0,1773.33
10083,21,2015-08-02,1.17,9952.84,156.67,146.67
10084,22,2015-07-26,1.19,13059.01,716.67,716.67
10085,23,2015-07-19,1.21,10487.18,93.33,93.33
10086,24,2015-07-12,1.17,11741.87,66.67,66.67
10087,25,2015-07-05,1.17,12717.2,630.0,630.0
10088,26,2015-06-28,1.21,10531.95,940.0,940.0
10089,27,2015-06-21,1.22,11429.63,1296.67,1296.67
10090,28,2015-06-14,1.21,10464.45,760.0,760.0
10091,29,2015-06-07,1.19,10773.86,666.67,666.67
10092,30,2015-05-31,1.23,9890.95,990.0,990.0
10093,31,2015-05-24,1.26,12358.51,846.67,846.67
10094,32,2015-05-17,1.25,11026.61,440.0,440.0
10095,33,2015-05-10,1.28,10725.46,920.0,920.0
10096,34,2015-05-03,1.26,8532.45,973.33,973.33
10097,35,2015-04-26,1.26,12066.11,846.67,846.67
10098,36,2015-04-19,1.26,13856.85,1133.33,1133.33
10099,37,2015-04-12,1.26,12380.68,466.67,466.67
10100,38,2015-04-05,1.25,11676.65,986.67,986.67
10101,39,2015-03-29,1.24,9207.99,856.67,856.67
10102,40,2015-03-22,1.24,11997.73,1130.0,1130.0
10103,41,2015-03-15,1.27,12371.76,1943.33,1943.33
10104,42,2015-03-08,1.31,9212.46,1106.67,1106.67
10105,43,2015-03-01,1.2,11760.53,1413.33,1413.33
10106,44,2015-02-22,1.26,10792.32,716.67,716.67
10107,45,2015-02-15,1.29,10569.83,1170.0,1170.0
10108,46,2015-02-08,1.25,9077.59,1100.0,1100.0
10109,47,2015-02-01,1.15,12285.76,946.67,946.67
10110,48,2015-01-25,1.24,11398.91,806.67,806.67
10111,49,2015-01-18,1.2,9979.64,750.0,750.0
10112,50,2015-01-11,1.26,7561.0,600.0,600.0
10113,51,2015-01-04,1.22,8938.32,1256.67,1256.67
10114,0,2015-12-27,1.49,1726.25,466.72,394.95
10115,1,2015-12-20,1.61,1601.29,228.76,169.1
10116,2,2015-12-13,1.35,2068.47,866.5,184.16
10117,3,2015-12-06,1.31,2106.77,906.28,320.0
10118,4,2015-11-29,1.52,1156.05,265.53,26.67
10119,5,2015-11-22,1.57,1767.58,370.71,193.33
10120,6,2015-11-15,1.54,1895.06,458.54,183.33
10121,7,2015-11-08,1.57,1710.38,511.21,203.33
10122,8,2015-11-01,1.55,1906.4,665.2,276.67
10123,9,2015-10-25,1.62,2147.79,717.89,446.67
10124,10,2015-10-18,1.46,2390.65,1078.83,503.33
10125,11,2015-10-11,1.4,2030.12,668.08,176.67
10126,12,2015-10-04,1.53,2167.25,716.03,343.33
10127,13,2015-09-27,1.66,1713.63,312.77,166.67
10128,14,2015-09-20,1.7,1959.56,494.88,470.0
10129,15,2015-09-13,1.64,2512.58,582.34,326.67
10130,16,2015-09-06,1.62,2794.65,741.5,413.33
10131,17,2015-08-30,1.66,2883.1,678.11,323.33
10132,18,2015-08-23,1.69,2858.31,773.59,470.0
10133,19,2015-08-16,1.79,2309.83,728.44,420.0
10134,20,2015-08-09,1.77,2318.61,686.78,443.34
10135,21,2015-08-02,1.65,2024.18,569.42,240.0
10136,22,2015-07-26,1.11,2998.88,1751.5,330.0
10137,23,2015-07-19,0.99,3286.32,2178.29,333.33
10138,24,2015-07-12,1.19,3105.97,2001.36,625.97
10139,25,2015-07-05,1.11,2935.57,1913.11,470.0
10140,26,2015-06-28,1.58,1529.5,581.84,211.24
10141,27,2015-06-21,1.8,1591.6,476.34,326.87
10142,28,2015-06-14,1.57,2144.0,1151.06,780.41
10143,29,2015-06-07,1.45,2005.12,1008.68,521.01
10144,30,2015-05-31,1.56,2305.49,1273.52,952.55
10145,31,2015-05-24,1.65,2362.64,1087.27,853.88
10146,32,2015-05-17,1.19,2363.41,1380.96,258.1
10147,33,2015-05-10,1.08,4169.57,3214.12,820.0
10148,34,2015-05-03,1.3,2258.1,1271.56,420.0
10149,35,2015-04-26,1.69,1798.92,630.9,316.67
10150,36,2015-04-19,1.78,2011.47,753.29,698.59
10151,37,2015-04-12,1.76,1912.15,630.94,486.67
10152,38,2015-04-05,1.49,2029.52,894.33,420.96
10153,39,2015-03-29,1.81,1169.48,306.0,225.84
10154,40,2015-03-22,1.95,964.25,45.84,3.33
10155,41,2015-03-15,1.78,1313.43,311.23,121.72
10156,42,2015-03-08,1.69,2205.12,1185.78,1026.67
10157,43,2015-03-01,1.79,1625.01,621.21,580.0
10158,44,2015-02-22,1.87,1563.5,440.05,360.0
10159,45,2015-02-15,1.77,1601.74,556.39,450.0
10160,46,2015-02-08,1.68,2086.14,1265.5,1226.67
10161,47,2015-02-01,1.69,1565.24,714.98,496.67
10162,48,2015-01-25,1.78,1221.24,406.02,286.67
10163,49,2015-01-18,1.96,1083.8,112.58,105.03
10164,50,2015-01-11,1.83,1410.31,393.06,357.75
10165,51,2015-01-04,1.63,1780.6,829.39,542.89
10166,0,2015-12-27,1.82,1754.98,526.67,526.67
10167,1,2015-12-20,1.83,1742.99,593.33,593.33
10168,2,2015-12-13,1.9,1478.7,293.33,293.33
10169,3,2015-12-06,1.76,2080.56,256.67,256.67
10170,4,2015-11-29,1.87,1303.04,333.33,333.33
10171,5,2015-11-22,1.9,1640.06,316.67,316.67
10172,6,2015-11-15,1.88,1954.57,443.34,436.67
10173,7,2015-11-08,1.83,1746.27,590.0,590.0
10174,8,2015-11-01,1.82,2109.04,743.33,743.33
10175,9,2015-10-25,1.89,2089.47,436.67,436.67
10176,10,2015-10-18,2.26,2167.37,506.67,506.67
10177,11,2015-10-11,2.11,2605.97,1000.0,1000.0
10178,12,2015-10-04,2.14,1808.46,650.0,650.0
10179,13,2015-09-27,2.31,1592.71,293.33,293.33
10180,14,2015-09-20,2.11,1557.89,590.0,590.0
10181,15,2015-09-13,2.18,1722.33,550.0,550.0
10182,16,2015-09-06,2.07,2016.06,856.67,856.67
10183,17,2015-08-30,1.93,2451.63,1170.34,1170.34
10184,18,2015-08-23,1.82,3056.14,1662.86,1662.86
10185,19,2015-08-16,1.69,3621.53,2287.43,2269.63
10186,20,2015-08-09,2.19,2058.04,577.56,577.56
10187,21,2015-08-02,2.21,1979.87,552.93,552.93
10188,22,2015-07-26,1.83,2841.57,1496.55,1496.55
10189,23,2015-07-19,1.63,3597.52,2330.23,2330.23
10190,24,2015-07-12,1.91,3753.82,2478.57,2478.57
10191,25,2015-07-05,1.87,1787.44,450.0,450.0
10192,26,2015-06-28,1.95,1774.27,157.66,150.0
10193,27,2015-06-21,1.92,1989.25,312.57,310.0
10194,28,2015-06-14,1.88,2208.88,510.95,480.0
10195,29,2015-06-07,1.64,4115.46,743.33,743.33
10196,30,2015-05-31,1.83,2053.94,670.42,670.42
10197,31,2015-05-24,1.83,2450.71,846.67,846.67
10198,32,2015-05-17,1.75,2470.94,485.16,485.16
10199,33,2015-05-10,1.81,2281.85,906.67,906.67
10200,34,2015-05-03,1.82,2078.99,708.03,708.03
10201,35,2015-04-26,1.88,2003.04,510.0,510.0
10202,36,2015-04-19,1.82,2076.77,652.16,652.16
10203,37,2015-04-12,1.89,1890.99,406.67,406.67
10204,38,2015-04-05,1.81,1885.9,562.98,557.56
10205,39,2015-03-29,1.76,2214.84,785.52,777.4
10206,40,2015-03-22,1.78,2186.64,923.33,923.33
10207,41,2015-03-15,1.86,1891.49,513.33,513.33
10208,42,2015-03-08,1.81,2221.57,850.0,850.0
10209,43,2015-03-01,1.75,2076.28,1013.33,1013.33
10210,44,2015-02-22,1.77,1863.24,853.33,853.33
10211,45,2015-02-15,1.82,1758.64,616.67,616.67
10212,46,2015-02-08,1.71,2242.67,1273.33,1273.33
10213,47,2015-02-01,1.76,1591.75,720.0,720.0
10214,48,2015-01-25,1.88,1140.32,263.33,263.33
10215,49,2015-01-18,1.82,1403.1,500.0,500.0
10216,50,2015-01-11,1.91,1248.89,240.0,240.0
10217,51,2015-01-04,1.81,1381.31,523.33,523.33
10218,0,2015-12-27,1.94,4595.5,1015.5,701.41
10219,1,2015-12-20,1.99,4921.37,407.88,258.73
10220,2,2015-12-13,1.89,5606.22,509.14,408.49
10221,3,2015-12-06,1.97,4459.56,76.67,76.67
10222,4,2015-11-29,2.17,3996.06,30.0,30.0
10223,5,2015-11-22,2.03,4731.93,40.0,40.0
10224,6,2015-11-15,2.05,4981.33,157.71,43.33
10225,7,2015-11-08,1.96,5599.48,174.08,123.33
10226,8,2015-11-01,1.88,5003.8,153.33,153.33
10227,9,2015-10-25,2.16,4222.62,273.11,256.67
10228,10,2015-10-18,2.21,4420.01,229.93,223.33
10229,11,2015-10-11,2.22,4355.33,296.66,296.66
10230,12,2015-10-04,2.31,4655.07,116.67,116.67
10231,13,2015-09-27,1.85,5756.8,113.35,103.33
10232,14,2015-09-20,2.4,3413.65,23.33,23.33
10233,15,2015-09-13,2.34,3783.2,379.28,270.0
10234,16,2015-09-06,2.14,6723.56,438.58,0.0
10235,17,2015-08-30,1.75,8160.56,628.15,67.59
10236,18,2015-08-23,1.62,8676.7,897.29,361.51
10237,19,2015-08-16,1.63,8549.47,661.35,580.13
10238,20,2015-08-09,1.82,7773.81,500.77,413.41
10239,21,2015-08-02,1.8,9065.72,363.68,296.67
10240,22,2015-07-26,1.85,6775.02,217.74,16.67
10241,23,2015-07-19,1.92,5058.93,203.9,23.99
10242,24,2015-07-12,2.09,4999.62,145.81,103.93
10243,25,2015-07-05,1.6,10492.77,515.3,235.16
10244,26,2015-06-28,1.54,11098.01,750.31,110.08
10245,27,2015-06-21,1.51,11225.55,414.39,174.28
10246,28,2015-06-14,1.44,10351.7,1101.89,305.54
10247,29,2015-06-07,1.43,10804.37,1286.89,416.28
10248,30,2015-05-31,1.35,11467.23,1504.42,486.67
10249,31,2015-05-24,1.33,12299.69,1282.43,343.14
10250,32,2015-05-17,1.35,12470.02,1385.58,330.0
10251,33,2015-05-10,1.34,10511.94,1219.26,433.33
10252,34,2015-05-03,1.41,10168.54,1238.67,451.49
10253,35,2015-04-26,1.76,12433.98,1022.53,560.0
10254,36,2015-04-19,1.43,10527.86,880.1,233.33
10255,37,2015-04-12,1.56,8894.91,1020.07,450.0
10256,38,2015-04-05,1.67,9356.12,886.39,545.4
10257,39,2015-03-29,1.43,9469.98,709.98,687.72
10258,40,2015-03-22,1.46,9021.37,690.23,690.23
10259,41,2015-03-15,1.89,4860.39,102.17,66.67
10260,42,2015-03-08,1.78,5910.67,467.59,453.33
10261,43,2015-03-01,1.61,7867.61,820.0,820.0
10262,44,2015-02-22,1.79,7179.44,90.26,86.67
10263,45,2015-02-15,1.79,6259.44,300.0,300.0
10264,46,2015-02-08,1.68,7138.01,713.33,713.33
10265,47,2015-02-01,1.6,7634.17,383.33,383.33
10266,48,2015-01-25,1.66,5758.68,286.65,273.33
10267,49,2015-01-18,1.63,6032.31,813.33,813.33
10268,50,2015-01-11,1.54,6144.55,33.33,33.33
10269,51,2015-01-04,1.5,6329.83,457.12,426.67
10270,0,2015-12-27,1.21,52474.67,28269.45,25485.27
10271,1,2015-12-20,1.11,53170.36,31529.96,22728.58
10272,2,2015-12-13,1.14,51913.12,30232.24,21066.55
10273,3,2015-12-06,1.23,43059.51,21798.34,21632.95
10274,4,2015-11-29,1.33,42934.45,19303.87,19134.05
10275,5,2015-11-22,1.34,45689.27,20356.51,19978.57
10276,6,2015-11-15,1.31,49201.89,19506.12,18988.91
10277,7,2015-11-08,1.42,48697.16,18217.36,17164.73
10278,8,2015-11-01,1.36,52815.97,18087.65,17485.6
10279,9,2015-10-25,1.41,48799.38,13938.19,12992.81
10280,10,2015-10-18,1.62,33737.71,7359.79,6393.48
10281,11,2015-10-11,1.72,28062.63,5206.25,5146.25
10282,12,2015-10-04,1.68,34443.27,5343.01,5303.01
10283,13,2015-09-27,1.51,38333.16,7682.94,7672.94
10284,14,2015-09-20,1.57,43450.79,4233.09,4216.42
10285,15,2015-09-13,1.66,45533.58,4021.8,3985.13
10286,16,2015-09-06,1.6,40540.88,7686.16,7686.16
10287,17,2015-08-30,1.58,40655.43,9264.46,9264.46
10288,18,2015-08-23,1.52,50234.03,10769.73,10769.73
10289,19,2015-08-16,1.55,39542.9,11107.69,11107.69
10290,20,2015-08-09,1.61,35630.99,8477.56,8477.56
10291,21,2015-08-02,1.63,40544.17,7544.36,7544.36
10292,22,2015-07-26,1.53,43803.78,7729.05,7729.05
10293,23,2015-07-19,1.56,41636.8,8466.32,8466.32
10294,24,2015-07-12,1.59,39171.61,7156.78,7147.96
10295,25,2015-07-05,1.46,56929.52,8956.09,8956.09
10296,26,2015-06-28,1.47,48421.15,7027.42,7027.42
10297,27,2015-06-21,1.46,45352.7,8501.63,8501.63
10298,28,2015-06-14,1.44,42369.24,8029.13,8029.13
10299,29,2015-06-07,1.42,44034.76,10222.46,10222.46
10300,30,2015-05-31,1.4,44605.56,11066.76,11066.76
10301,31,2015-05-24,1.42,49071.35,9509.53,9509.53
10302,32,2015-05-17,1.41,43907.34,9420.78,9420.78
10303,33,2015-05-10,1.39,42131.8,9863.77,9863.77
10304,34,2015-05-03,1.36,43115.31,10607.23,10607.23
10305,35,2015-04-26,1.4,44090.53,10622.7,10622.7
10306,36,2015-04-19,1.41,44688.56,9244.74,9244.74
10307,37,2015-04-12,1.39,43407.79,8402.4,8402.4
10308,38,2015-04-05,1.42,44984.85,10474.82,10474.82
10309,39,2015-03-29,1.42,35121.94,8462.01,8462.01
10310,40,2015-03-22,1.25,41439.59,6243.6,6243.6
10311,41,2015-03-15,1.42,32656.06,6218.46,6218.46
10312,42,2015-03-08,1.35,42280.47,9906.96,9906.96
10313,43,2015-03-01,1.14,60244.59,9386.97,9386.97
10314,44,2015-02-22,1.36,44972.88,7481.17,7481.17
10315,45,2015-02-15,1.43,41524.22,7070.87,7070.87
10316,46,2015-02-08,1.29,46991.12,7820.93,7820.93
10317,47,2015-02-01,1.12,50107.32,8756.72,8756.72
10318,48,2015-01-25,1.23,38078.07,8684.63,8684.63
10319,49,2015-01-18,1.29,43649.12,8541.34,8541.34
10320,50,2015-01-11,1.08,60232.63,6081.88,6081.88
10321,51,2015-01-04,1.25,54495.54,5050.63,5050.63
10322,0,2015-12-27,1.82,862.59,162.59,60.0
10323,1,2015-12-20,1.8,924.46,57.87,13.33
10324,2,2015-12-13,1.52,1111.9,284.89,0.0
10325,3,2015-12-06,1.19,1391.25,507.55,0.0
10326,4,2015-11-29,1.19,1491.28,651.59,0.0
10327,5,2015-11-22,1.87,1202.46,87.78,3.33
10328,6,2015-11-15,1.83,1155.99,139.11,106.67
10329,7,2015-11-08,1.68,1272.64,334.39,153.33
10330,8,2015-11-01,1.65,1156.12,271.65,43.33
10331,9,2015-10-25,1.64,1779.45,78.42,0.0
10332,10,2015-10-18,1.52,1696.6,233.58,0.0
10333,11,2015-10-11,1.65,1243.4,243.55,0.0
10334,12,2015-10-04,1.87,1155.28,17.1,0.0
10335,13,2015-09-27,1.79,1602.79,269.35,206.67
10336,14,2015-09-20,1.65,1974.52,665.3,423.33
10337,15,2015-09-13,1.69,1858.03,501.4,286.67
10338,16,2015-09-06,1.38,2450.75,1136.2,440.0
10339,17,2015-08-30,1.44,2648.03,954.5,273.34
10340,18,2015-08-23,1.49,2726.65,1058.65,256.67
10341,19,2015-08-16,1.52,2495.29,625.02,243.33
10342,20,2015-08-09,1.37,3003.82,884.72,400.0
10343,21,2015-08-02,1.37,2477.04,686.3,36.67
10344,22,2015-07-26,1.03,2995.57,1700.53,40.0
10345,23,2015-07-19,1.18,2680.01,1243.46,53.33
10346,24,2015-07-12,1.48,2290.3,796.5,70.0
10347,25,2015-07-05,1.49,2117.32,856.98,246.67
10348,26,2015-06-28,1.49,1744.67,475.6,233.33
10349,27,2015-06-21,1.46,2344.24,672.63,224.99
10350,28,2015-06-14,1.58,2093.17,900.9,415.53
10351,29,2015-06-07,1.24,2299.74,1313.56,437.41
10352,30,2015-05-31,1.34,2103.36,1062.94,370.98
10353,31,2015-05-24,1.51,2285.46,941.63,438.45
10354,32,2015-05-17,1.44,2132.11,793.82,458.25
10355,33,2015-05-10,1.04,3355.53,2014.15,390.0
10356,34,2015-05-03,1.38,2038.99,1208.27,463.33
10357,35,2015-04-26,1.67,1764.81,718.25,373.33
10358,36,2015-04-19,1.37,1687.21,772.45,246.67
10359,37,2015-04-12,1.42,1294.45,485.74,263.35
10360,38,2015-04-05,1.59,1517.39,616.41,330.0
10361,39,2015-03-29,1.63,1219.02,533.61,279.31
10362,40,2015-03-22,1.76,1030.98,273.88,113.33
10363,41,2015-03-15,1.65,1664.74,925.05,796.67
10364,42,2015-03-08,1.72,1541.79,626.54,532.64
10365,43,2015-03-01,1.65,1510.75,432.78,213.33
10366,44,2015-02-22,1.67,1347.62,674.86,443.33
10367,45,2015-02-15,1.75,1201.07,443.08,326.67
10368,46,2015-02-08,1.61,1438.14,600.96,393.33
10369,47,2015-02-01,1.55,1336.46,564.05,303.33
10370,48,2015-01-25,1.68,1201.46,457.41,216.67
10371,49,2015-01-18,1.79,1106.86,425.29,420.0
10372,50,2015-01-11,1.79,1435.48,216.46,173.93
10373,51,2015-01-04,1.48,1395.75,558.7,478.15
10374,0,2015-12-27,1.57,1155.71,1016.67,1016.67
10375,1,2015-12-20,1.5,1563.02,1527.12,1527.12
10376,2,2015-12-13,1.5,1366.32,1345.68,1345.68
10377,3,2015-12-06,1.49,1054.07,1050.47,1043.8
10378,4,2015-11-29,1.51,1203.52,1184.27,1184.27
10379,5,2015-11-22,1.11,657.96,645.47,642.14
10380,6,2015-11-15,1.44,2707.87,2702.93,2696.26
10381,7,2015-11-08,1.59,84.56,76.66,73.33
10382,8,2015-11-01,1.5,1955.27,1950.0,1946.67
10383,9,2015-10-25,1.5,1484.89,1473.33,1473.33
10384,10,2015-10-18,1.51,901.53,880.0,880.0
10385,11,2015-10-11,1.51,1780.24,1763.33,1763.33
10386,12,2015-10-04,1.5,1584.01,1571.4,1571.4
10387,13,2015-09-27,1.5,821.99,808.06,808.06
10388,14,2015-09-20,1.47,1843.74,1817.25,1817.25
10389,15,2015-09-13,1.43,1005.8,989.6,989.6
10390,16,2015-09-06,1.47,1962.43,1952.22,1952.22
10391,17,2015-08-30,1.47,1358.02,1339.92,1339.92
10392,18,2015-08-23,1.5,1059.21,1050.0,1050.0
10393,19,2015-08-16,1.51,1164.87,1136.67,1136.67
10394,20,2015-08-09,1.5,1359.19,1343.33,1343.33
10395,21,2015-08-02,1.51,1015.04,993.33,993.33
10396,22,2015-07-26,1.48,571.4,559.99,556.66
10397,23,2015-07-19,1.45,792.97,786.67,786.67
10398,24,2015-07-12,1.56,1751.57,1663.91,1663.91
10399,25,2015-07-05,1.88,1766.19,840.0,840.0
10400,26,2015-06-28,1.86,1627.96,436.67,436.67
10401,27,2015-06-21,1.92,1415.1,161.47,161.47
10402,28,2015-06-14,1.81,2017.29,724.91,724.91
10403,29,2015-06-07,1.75,2094.36,988.99,988.99
10404,30,2015-05-31,1.72,2578.53,1393.7,1393.7
10405,31,2015-05-24,1.77,1811.7,759.6,751.37
10406,32,2015-05-17,1.79,2141.08,841.23,827.49
10407,33,2015-05-10,1.77,2184.05,781.66,759.62
10408,34,2015-05-03,1.35,4770.93,1509.36,1509.36
10409,35,2015-04-26,1.25,6631.49,294.48,294.48
10410,36,2015-04-19,1.61,2879.62,1504.11,1498.53
10411,37,2015-04-12,1.81,1877.52,386.2,386.2
10412,38,2015-04-05,1.86,1702.0,447.34,447.34
10413,39,2015-03-29,1.83,2723.62,869.34,849.67
10414,40,2015-03-22,1.82,1755.09,601.26,590.0
10415,41,2015-03-15,1.73,2478.0,1333.33,1333.33
10416,42,2015-03-08,1.69,2708.59,1633.33,1633.33
10417,43,2015-03-01,1.75,2035.58,1000.0,1000.0
10418,44,2015-02-22,1.92,1386.85,226.66,223.33
10419,45,2015-02-15,1.75,1791.51,880.0,880.0
10420,46,2015-02-08,1.72,2118.66,1173.33,1173.33
10421,47,2015-02-01,1.73,1767.3,923.33,923.33
10422,48,2015-01-25,1.84,1648.84,530.0,530.0
10423,49,2015-01-18,1.87,1459.37,386.67,386.67
10424,50,2015-01-11,1.85,1614.56,473.33,473.33
10425,51,2015-01-04,1.82,2288.44,796.67,796.67
10426,0,2015-12-27,1.6,51768.23,22006.31,11522.75
10427,1,2015-12-20,1.71,43696.22,11967.85,9205.1
10428,2,2015-12-13,1.68,46565.74,17275.12,10126.62
10429,3,2015-12-06,1.59,43426.6,15135.92,7305.22
10430,4,2015-11-29,1.5,45599.48,16554.74,6478.55
10431,5,2015-11-22,1.66,46456.92,10745.17,7911.72
10432,6,2015-11-15,1.7,45159.24,12113.48,10565.6
10433,7,2015-11-08,1.66,49231.83,16651.94,13541.29
10434,8,2015-11-01,1.61,54907.07,19093.26,12311.91
10435,9,2015-10-25,1.7,55916.99,15561.2,12052.62
10436,10,2015-10-18,1.66,57077.28,19154.25,13759.4
10437,11,2015-10-11,1.53,60162.15,23376.23,11437.45
10438,12,2015-10-04,1.73,53587.09,15309.02,12203.37
10439,13,2015-09-27,1.76,52253.69,15470.69,13112.36
10440,14,2015-09-20,1.72,54619.72,14745.42,14021.43
10441,15,2015-09-13,1.75,62767.95,18066.76,16251.27
10442,16,2015-09-06,1.67,74083.65,26514.18,21807.88
10443,17,2015-08-30,1.7,69033.16,21770.98,17878.06
10444,18,2015-08-23,1.7,74965.16,25604.45,19831.56
10445,19,2015-08-16,1.7,69867.41,20114.12,15180.41
10446,20,2015-08-09,1.65,81469.58,27127.28,22422.37
10447,21,2015-08-02,1.71,68742.23,19175.81,15361.12
10448,22,2015-07-26,1.52,67600.74,22511.05,8545.51
10449,23,2015-07-19,1.51,69690.43,28848.32,14626.61
10450,24,2015-07-12,1.51,72375.15,26830.09,12329.8
10451,25,2015-07-05,1.61,72541.61,22328.79,13216.79
10452,26,2015-06-28,1.62,67201.29,19706.89,12921.08
10453,27,2015-06-21,1.65,67376.23,17374.98,11504.18
10454,28,2015-06-14,1.6,75740.17,29415.13,20211.79
10455,29,2015-06-07,1.47,84677.56,38767.3,21779.26
10456,30,2015-05-31,1.44,89469.59,29084.58,17885.01
10457,31,2015-05-24,1.37,107181.78,38148.47,22674.58
10458,32,2015-05-17,1.24,130073.74,29491.13,20651.92
10459,33,2015-05-10,1.28,107735.95,43510.36,20888.16
10460,34,2015-05-03,1.34,102916.4,38467.54,23337.15
10461,35,2015-04-26,1.46,83253.18,27630.66,18237.04
10462,36,2015-04-19,1.51,84443.98,22467.95,17627.07
10463,37,2015-04-12,1.53,76027.78,22383.62,14962.2
10464,38,2015-04-05,1.65,68150.51,21656.95,17759.54
10465,39,2015-03-29,1.65,64688.75,19292.89,17345.15
10466,40,2015-03-22,1.53,57978.41,10556.85,7426.95
